dataset,instance_index,depot,budget_miles,algorithm,collected_prize_excluding_depot,java_raw_prize_including_depot,route_distance_miles,runtime_ms,route,raw_attention_route_distance_miles,repair_applied,feasible_under_java_miles
Capital_Cities.txt,6,"Bismarck,ND",8000,P-MARL,1653.0,1739,7721.236429,3990.489958,"Bismarck,ND -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Cheyenne,WY -> Denver,CO -> Pierre,SD -> Bismarck,ND",,,
Capital_Cities.txt,6,"Bismarck,ND",8000,Greedy 2,1808.0,1894,7868.51537,0.094333,"Bismarck,ND -> Pierre,SD -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> Bismarck,ND",,,
Capital_Cities.txt,6,"Bismarck,ND",8000,Greedy 1,771.0,857,7752.005218,0.029083,"Bismarck,ND -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> SaltLakeCity,UT -> Denver,CO -> Pierre,SD -> Bismarck,ND",,,
Capital_Cities.txt,7,"Boise,ID",8000,Attention,1074.0,,7973.430354,3.501892,"Boise,ID -> CarsonCity,NV -> Pierre,SD -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Tallahassee,FL -> Springfield,IL -> DesMoines,IA -> Boise,ID",7973.430354,false,true
Capital_Cities.txt,7,"Boise,ID",8000,P-MARL,1892.0,1966,7904.105651,3901.937875,"Boise,ID -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Hartford,CT -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> LittleRock,AR -> Pierre,SD -> Bismarck,ND -> Helena,MT -> Boise,ID",,,
Capital_Cities.txt,7,"Boise,ID",8000,Greedy 2,1843.0,1917,7586.341275,0.095458,"Boise,ID -> Helena,MT -> SaltLakeCity,UT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Pierre,SD -> Bismarck,ND -> Boise,ID",,,
Capital_Cities.txt,7,"Boise,ID",8000,Greedy 1,657.0,731,7874.080369,0.039042,"Boise,ID -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> SaltLakeCity,UT -> Boise,ID",,,
Capital_Cities.txt,8,"Boston,MA",8000,Attention,1467.0,,7441.278393,4.776955,"Boston,MA -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Boston,MA",8020.396357,true,true
Capital_Cities.txt,8,"Boston,MA",8000,P-MARL,1750.0,1806,7897.334757,4146.077959,"Boston,MA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Tallahassee,FL -> Montgomery,AL -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA -> Augusta,ME -> Providence,RI -> Boston,MA",,,
Capital_Cities.txt,8,"Boston,MA",8000,Greedy 2,1682.0,1738,7834.619121,0.122541,"Boston,MA -> Providence,RI -> Albany,NY -> Concord,NH -> Augusta,ME -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Harrisburg,PA -> Hartford,CT -> Boston,MA",,,
Capital_Cities.txt,8,"Boston,MA",8000,Greedy 1,873.0,929,7953.798265,0.038416,"Boston,MA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Columbus,OH -> Augusta,ME -> Concord,NH -> Boston,MA",,,
Capital_Cities.txt,9,"CarsonCity,NV",8000,Attention,978.0,,7679.744546,3.475904,"CarsonCity,NV -> Boise,ID -> Pierre,SD -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Tallahassee,FL -> CarsonCity,NV",8087.891058,true,true
Capital_Cities.txt,9,"CarsonCity,NV",8000,P-MARL,1753.0,1791,7687.57064,3613.472125,"CarsonCity,NV -> Cheyenne,WY -> Denver,CO -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> SantaFe,NM -> Phoenix,AZ -> Sacramento,CA -> CarsonCity,NV",,,
Capital_Cities.txt,9,"CarsonCity,NV",8000,Greedy 2,1738.0,1776,7999.015182,0.082208,"CarsonCity,NV -> Salem,OR -> Olympia,WA -> Helena,MT -> SaltLakeCity,UT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Lansing,MI -> Madison,WI -> CarsonCity,NV",,,
Capital_Cities.txt,9,"CarsonCity,NV",8000,Greedy 1,644.0,682,7924.835318,0.029333,"CarsonCity,NV -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Olympia,WA -> CarsonCity,NV",,,
Capital_Cities.txt,10,"Charleston,WV",8000,Attention,1582.0,,7593.789091,4.750967,"Charleston,WV -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Lansing,MI -> Charleston,WV",8028.403002,true,true
Capital_Cities.txt,10,"Charleston,WV",8000,P-MARL,1555.0,1571,7995.164618,4279.106625,"Charleston,WV -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Lansing,MI -> Madison,WI -> Frankfort,KY -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Tallahassee,FL -> Montgomery,AL -> Columbus,OH -> Charleston,WV",,,
Capital_Cities.txt,10,"Charleston,WV",8000,Greedy 2,1729.0,1745,7984.536177,0.1355,"Charleston,WV -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Pierre,SD -> Bismarck,ND -> Madison,WI -> Charleston,WV",,,
Capital_Cities.txt,10,"Charleston,WV",8000,Greedy 1,790.0,806,7953.490123,0.030292,"Charleston,WV -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Charleston,WV",,,
Capital_Cities.txt,11,"Cheyenne,WY",8000,Attention,1345.0,,7801.868045,4.418135,"Cheyenne,WY -> SaintPaul,MN -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Tallahassee,FL -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> Cheyenne,WY",8008.133614,true,true
Capital_Cities.txt,11,"Cheyenne,WY",8000,P-MARL,1952.0,2144,7990.638004,4039.541708,"Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Providence,RI -> Boston,MA -> Concord,NH -> Augusta,ME -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> LittleRock,AR -> JeffersonCity,MO -> Pierre,SD -> Bismarck,ND -> Helena,MT -> SaltLakeCity,UT -> Cheyenne,WY",,,
Capital_Cities.txt,11,"Cheyenne,WY",8000,Greedy 2,1742.0,1934,7669.069415,0.090458,"Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> SaltLakeCity,UT -> Cheyenne,WY",,,
Capital_Cities.txt,11,"Cheyenne,WY",8000,Greedy 1,786.0,978,7929.887069,0.027666,"Cheyenne,WY -> Albany,NY -> Annapolis,MD -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> SantaFe,NM -> Denver,CO -> Cheyenne,WY",,,
Capital_Cities.txt,12,"Columbia,SC",8000,Attention,1536.0,,7985.932767,4.570007,"Columbia,SC -> Madison,WI -> DesMoines,IA -> Topeka,KS -> Lincoln,NE -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Lansing,MI -> Raleigh,NC -> Columbia,SC",7985.932767,false,true
Capital_Cities.txt,12,"Columbia,SC",8000,P-MARL,1515.0,1679,7669.934474,4156.602334,"Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Tallahassee,FL -> Montgomery,AL -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Atlanta,GA -> Columbia,SC",,,
Capital_Cities.txt,12,"Columbia,SC",8000,Greedy 2,1620.0,1784,7999.679518,0.095375,"Columbia,SC -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Pierre,SD -> Bismarck,ND -> Columbia,SC",,,
Capital_Cities.txt,12,"Columbia,SC",8000,Greedy 1,682.0,846,7932.600717,0.027667,"Columbia,SC -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Frankfort,KY -> Columbia,SC",,,
Capital_Cities.txt,13,"Columbus,OH",8000,Attention,1604.0,,7998.538602,4.639864,"Columbus,OH -> Madison,WI -> DesMoines,IA -> Topeka,KS -> Lincoln,NE -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbia,SC -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Trenton,NJ -> Lansing,MI -> Springfield,IL -> Columbus,OH",7998.538602,false,true
Capital_Cities.txt,13,"Columbus,OH",8000,P-MARL,1777.0,1931,7894.210414,4305.384667,"Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> Indianapolis,IN -> Frankfort,KY -> Charleston,WV -> Columbus,OH",,,
Capital_Cities.txt,13,"Columbus,OH",8000,Greedy 2,1682.0,1836,7994.957586,0.1045,"Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> Columbus,OH",,,
Capital_Cities.txt,13,"Columbus,OH",8000,Greedy 1,779.0,933,7968.485638,0.028292,"Columbus,OH -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Springfield,IL -> Lansing,MI -> Columbus,OH",,,
Capital_Cities.txt,14,"Concord,NH",8000,Attention,1472.0,,7995.34841,4.834175,"Concord,NH -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Providence,RI -> Trenton,NJ -> Dover,DE -> Raleigh,NC -> Richmond,VA -> Hartford,CT -> Concord,NH",7995.348410,false,true
Capital_Cities.txt,14,"Concord,NH",8000,P-MARL,1751.0,1875,7889.39436,4228.15525,"Concord,NH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Tallahassee,FL -> Montgomery,AL -> Providence,RI -> Boston,MA -> Augusta,ME -> Montpelier,VT -> Concord,NH",,,
Capital_Cities.txt,14,"Concord,NH",8000,Greedy 2,1636.0,1760,7956.8775,0.118667,"Concord,NH -> Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Providence,RI -> Boston,MA -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Montpelier,VT -> Concord,NH",,,
Capital_Cities.txt,14,"Concord,NH",8000,Greedy 1,839.0,963,7966.948064,0.042334,"Concord,NH -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Columbus,OH -> Augusta,ME -> Boston,MA -> Concord,NH",,,
Capital_Cities.txt,15,"Denver,CO",8000,Attention,1033.0,,7928.92007,3.818035,"Denver,CO -> CarsonCity,NV -> Sacramento,CA -> Boise,ID -> Bismarck,ND -> Pierre,SD -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Tallahassee,FL -> LittleRock,AR -> Denver,CO",8001.102571,true,true
Capital_Cities.txt,15,"Denver,CO",8000,P-MARL,1961.0,2079,7801.561357,3972.931084,"Denver,CO -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> LittleRock,AR -> JeffersonCity,MO -> Pierre,SD -> Bismarck,ND -> Helena,MT -> Boise,ID -> SaltLakeCity,UT -> Denver,CO",,,
Capital_Cities.txt,15,"Denver,CO",8000,Greedy 2,1885.0,2003,7981.370031,0.090166,"Denver,CO -> Cheyenne,WY -> SaltLakeCity,UT -> Helena,MT -> Salem,OR -> Olympia,WA -> Boise,ID -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO",,,
Capital_Cities.txt,15,"Denver,CO",8000,Greedy 1,732.0,850,7850.556307,0.035542,"Denver,CO -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> SaltLakeCity,UT -> SantaFe,NM -> Denver,CO",,,
Capital_Cities.txt,16,"DesMoines,IA",8000,Attention,1393.0,,7574.207606,4.269123,"DesMoines,IA -> SaintPaul,MN -> Madison,WI -> Topeka,KS -> Lincoln,NE -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA",7574.207606,false,true
Capital_Cities.txt,16,"DesMoines,IA",8000,P-MARL,1680.0,1776,7699.914122,4158.572042,"DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Helena,MT -> Pierre,SD -> Bismarck,ND -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Augusta,ME -> Concord,NH -> Boston,MA -> Providence,RI -> Hartford,CT -> Harrisburg,PA -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA",,,
Capital_Cities.txt,16,"DesMoines,IA",8000,Greedy 2,1738.0,1834,7831.411992,0.096,"DesMoines,IA -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> Cheyenne,WY -> Denver,CO -> DesMoines,IA",,,
Capital_Cities.txt,16,"DesMoines,IA",8000,Greedy 1,729.0,825,7918.675636,0.02875,"DesMoines,IA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> OklahomaCity,OK -> JeffersonCity,MO -> DesMoines,IA",,,
Capital_Cities.txt,17,"Dover,DE",8000,Attention,1490.0,,7960.749576,4.647017,"Dover,DE -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Lansing,MI -> Trenton,NJ -> Dover,DE",7960.749576,false,true
Capital_Cities.txt,17,"Dover,DE",8000,P-MARL,1350.0,1410,7997.537314,4219.016958,"Dover,DE -> Concord,NH -> Augusta,ME -> OklahomaCity,OK -> SantaFe,NM -> Denver,CO -> Cheyenne,WY -> Pierre,SD -> Bismarck,ND -> Lincoln,NE -> Topeka,KS -> JeffersonCity,MO -> Springfield,IL -> DesMoines,IA -> Madison,WI -> Lansing,MI -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Annapolis,MD -> Harrisburg,PA -> Dover,DE",,,
Capital_Cities.txt,17,"Dover,DE",8000,Greedy 2,1707.0,1767,7809.820358,0.117583,"Dover,DE -> Annapolis,MD -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Trenton,NJ -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA -> Dover,DE",,,
Capital_Cities.txt,17,"Dover,DE",8000,Greedy 1,806.0,866,7949.249873,0.030583,"Dover,DE -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Dover,DE",,,
Capital_Cities.txt,18,"Frankfort,KY",8000,Attention,1367.0,,7932.620374,4.142284,"Frankfort,KY -> Madison,WI -> DesMoines,IA -> Topeka,KS -> Lincoln,NE -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbia,SC -> Columbus,OH -> Springfield,IL -> Frankfort,KY",7932.620374,false,true
Capital_Cities.txt,18,"Frankfort,KY",8000,P-MARL,1681.0,1725,7991.858613,4304.256125,"Frankfort,KY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Providence,RI -> Concord,NH -> Augusta,ME -> Boston,MA -> Hartford,CT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Columbus,OH -> Indianapolis,IN -> Frankfort,KY",,,
